# Title: A Near-Infrared Spectral Template for Quasars 
# Authors: Glikman E., Helfand D.J., White R.L. 
# ApJ 2006, 640, 579
# ABSTRACT
# We present a near-infrared quasar composite spectrum spanning 
# the wavelength range 0.58 to 3.5 microns. The spectrum has been 
# constructed from observations of 27 quasars obtained at the NASA 
# IRTF telescope and satisfying the criteria K_s < 14.5 and M_i < -23;
# the redshift range is 0.118 < z < 0.418. The signal-to-noise 
# ratio is moderate, reaching a maximum of 150 between 1.6 and 
# 1.9 micron. While a power-law fit to the continuum of the composite
# spectrum requires two breaks, a single power-law slope of alpha + -0.92
# plus a 1260 K blackbody provides an excellent description of the 
# spectrum from H_alpha to 3.5 microns, strongly suggesting the 
# presence of significant quantities of hot dust in this blue-selected 
# quasar sample. We measure intensities and line widths for 10 lines, 
# finding that the Paschen line ratios rule out case B recombination. 
# We compute K -corrections for the J , H , K ,and Spitzer 3.6 micron
# bands, which will be useful in analyzing observations of quasars up 
# to z = 10.
#
# Table: Composite Quasar Spectrum, Arithmetic and Geometric Means
#
# 1- 7 F7.1  0.1nm  Wave  Wavelength in Angstroms
# 9- 15 F7.4  ---   Flux  Arithmetic mean flux in arbitrary units 
# 17- 23 F7.4  ---  e_Flux  Error in Flux 
# 25- 31 F7.4  ---   GFlux Geometric mean flux in arbitrary units
#-----------------------------------------------------------------------
6338.6 2.3606 0.0506 2.2435
6340.0 2.0502 0.0973 1.6711
6341.5 2.0277 0.0725 2.1081
6343.0 1.6156 0.1458 2.1424
6344.5 2.1974 0.0974 1.1692
6346.0 2.0853 0.0736 2.0306
6347.4 1.2776 0.0688 1.5975
6348.9 1.9176 0.0889 2.0641
6350.4 2.3960 0.1338 1.5569
6351.9 2.1589 0.1416 1.9848
6353.3 1.7796 0.1219 1.2289
6354.8 1.6705 0.0574 2.0000
6356.3 1.6718 0.0516 1.6080
6357.8 1.0890 0.1018 1.1823
6359.2 1.9130 0.0881 1.4833
6360.7 1.8319 0.0558 2.0850
6362.2 2.9420 0.0977 2.8176
6363.7 2.0732 0.1659 2.1999
6365.2 2.5831 0.1440 2.2353
6366.6 2.0134 0.1456 2.1253
6368.1 2.6762 0.1046 1.7872
6369.6 1.9125 0.0817 1.6895
6371.1 2.0482 0.0907 1.9950
6372.6 2.3563 0.0805 1.9615
6374.0 0.0000 0.0280 2.2479
6375.5 1.5706 0.0980 1.8626
6377.0 2.1058 0.1291 1.2289
6378.5 2.3499 0.0288 1.7525
6380.0 2.2640 0.0722 2.1210
6381.5 2.4435 0.1255 2.0396
6383.0 2.1047 0.1403 1.5610
6384.4 1.5467 0.0484 1.8575
6385.9 2.0954 0.1242 2.2720
6387.4 2.4965 0.0670 1.7679
6388.9 2.2827 0.0625 1.8333
6390.4 2.2477 0.0662 1.9963
6391.9 2.2592 0.0520 1.5402
6393.4 1.4907 0.1327 1.0823
6394.8 2.4642 0.1721 1.9893
6396.3 2.7466 0.1311 1.9549
6397.8 1.7592 0.1209 1.6538
6399.3 2.4448 0.0983 2.0638
6400.8 2.0759 0.0887 2.1821
6402.3 2.2001 0.0639 2.2619
6403.8 1.9226 0.0972 1.8413
6405.3 1.8192 0.1334 2.2635
6406.8 0.3156 0.0653 1.5404
6408.2 1.6717 0.1243 1.8763
6409.7 1.9801 0.0572 1.9810
6411.2 1.6755 0.0852 1.6993
6412.7 1.6269 0.0886 1.9336
6414.2 1.9718 0.0663 1.7020
6415.7 2.4920 0.0426 1.5498
6417.2 1.8886 0.1484 1.6954
6418.7 2.0803 0.0461 1.6658
6420.2 2.2585 0.0887 1.5474
6421.7 2.1277 0.1359 1.8159
6423.2 1.9782 0.0786 1.8534
6424.7 1.7670 0.1299 1.2279
6426.1 1.7714 0.1135 0.8915
6427.6 2.2561 0.0590 1.7818
6429.1 2.9581 0.0662 1.8635
6430.6 2.1327 0.0886 1.9183
6432.1 1.8607 0.0376 1.9434
6433.6 2.5973 0.1030 2.1283
6435.1 1.7201 0.0885 1.8840
6436.6 2.1173 0.0992 1.5566
6438.1 2.1085 0.1555 2.1994
6439.6 0.0000 0.0718 2.3777
6441.1 2.4982 0.0949 2.4533
6442.6 2.5453 0.0999 1.9293
6444.1 2.7370 0.0814 1.5607
6445.6 3.4618 0.0541 2.8917
6447.1 3.1313 0.0720 2.4942
6448.6 3.1275 0.0576 1.7931
6450.1 2.3274 0.0845 2.0722
6451.6 2.5102 0.0732 2.4360
6453.1 2.9689 0.1318 2.2372
6454.6 2.4209 0.0410 2.5280
6456.1 3.5720 0.0495 2.8938
6457.6 2.9518 0.0941 2.4028
6459.1 1.8574 0.1192 1.9902
6460.6 2.2662 0.1145 2.0415
6462.1 2.1994 0.0831 2.3169
6463.6 2.6416 0.0953 2.3403
6465.1 2.5015 0.1093 2.5813
6466.6 1.9712 0.0800 2.4103
6468.1 2.6764 0.0749 2.2315
6469.6 2.6246 0.1120 2.7388
6471.1 2.7838 0.1002 2.6388
6472.7 3.3776 0.0801 2.6008
6474.2 3.3131 0.0837 2.9381
6475.7 2.5302 0.0767 2.6265
6477.2 2.7525 0.1003 2.5539
6478.7 3.9931 0.0822 2.8631
6480.2 0.9393 0.0666 2.5611
6481.7 3.5345 0.0485 2.8635
6483.2 1.5919 0.0311 2.6788
6484.7 2.5349 0.1039 2.8234
6486.2 2.9024 0.0857 2.8584
6487.7 3.0060 0.1008 2.6468
6489.2 3.1123 0.0763 2.7691
6490.8 2.7773 0.0955 2.5849
6492.3 3.0535 0.0988 2.8433
6493.8 2.1335 0.0963 2.7424
6495.3 2.9507 0.1082 3.1702
6496.8 3.2019 0.1083 3.4253
6498.3 2.8032 0.0764 2.6490
6499.8 3.6257 0.0492 2.7601
6501.3 3.7745 0.0498 3.2854
6502.8 3.6457 0.1202 2.9599
6504.4 2.8582 0.0861 3.0043
6505.9 3.4506 0.0990 2.3392
6507.4 3.2283 0.0803 3.1715
6508.9 3.0370 0.0542 3.5516
6510.4 3.3339 0.1009 3.4431
6511.9 2.7859 0.0729 3.7009
6513.4 1.7503 0.0678 3.9846
6515.0 3.4125 0.0683 3.9988
6516.5 3.3234 0.0628 3.2522
6518.0 3.9042 0.0679 2.9430
6519.5 3.5448 0.0781 4.5137
6521.0 3.7177 0.0734 3.4393
6522.5 3.5734 0.0750 4.3318
6524.0 4.2223 0.0779 3.9438
6525.6 3.7993 0.1098 4.2158
6527.1 4.8141 0.0934 4.0045
6528.6 5.2310 0.0567 3.7149
6530.1 4.1151 0.0497 4.8088
6531.6 5.8407 0.1094 4.9061
6533.2 5.2753 0.1066 5.4367
6534.7 6.1225 0.0767 5.4876
6536.2 4.9812 0.1085 4.2717
6537.7 4.2113 0.0804 6.0128
6539.2 4.8666 0.1079 6.4663
6540.8 4.5494 0.1264 6.8793
6542.3 1.0057 0.0487 7.1986
6543.8 2.8231 0.0769 6.3038
6545.3 5.4405 0.0591 6.6994
6546.9 7.3217 0.0770 6.5898
6548.4 6.0178 0.1001 7.0790
6549.9 6.9842 0.0472 7.7370
6551.4 8.7343 0.1011 8.2147
6552.9 7.5021 0.0790 7.5356
6554.5 7.2890 0.0678 9.1582
6556.0 8.1162 0.0653 7.5713
6557.5 7.2367 0.0778 8.1430
6559.0 7.0362 0.0903 8.6056
6560.6 8.4348 0.0640 9.1325
6562.1 11.0434 0.0729 9.4208
6563.6 11.7257 0.0613 9.0853
6565.1 8.7609 0.1162 8.2238
6566.7 10.8504 0.1971 9.9544
6568.2 11.0904 0.1759 8.8098
6569.7 10.9133 0.0891 9.3330
6571.3 10.9884 0.1013 7.9467
6572.8 5.6185 0.1111 7.7456
6574.3 10.3201 0.1246 7.8931
6575.8 10.0794 0.0544 8.4086
6577.4 8.8096 0.1015 7.7708
6578.9 8.1940 0.1366 7.1152
6580.4 8.0874 0.0398 7.3000
6582.0 5.4217 0.0474 6.4442
6583.5 6.5438 0.1015 6.7041
6585.0 7.1011 0.1123 6.7256
6586.6 8.3162 0.1200 7.1712
6588.1 8.3918 0.1566 5.8924
6589.6 5.7888 0.0192 6.3099
6591.2 5.6841 0.0421 5.7338
6592.7 5.8183 0.0977 6.7848
6594.2 4.3549 0.0721 4.7010
6595.8 5.0021 0.1389 5.4696
6597.3 6.2279 0.1387 5.9852
6598.8 4.9097 0.1178 5.7014
6600.4 5.3723 0.1406 5.1722
6601.9 4.6349 0.1225 5.0624
6603.4 3.6607 0.0735 3.4678
6605.0 3.0640 0.0370 4.3957
6606.5 4.0750 0.1385 4.7196
6608.0 4.4685 0.0823 4.4126
6609.6 4.8416 0.0928 3.7001
6611.1 2.8882 0.0258 4.0882
6612.6 3.1924 0.0605 3.1644
6614.2 3.6579 0.1113 2.7562
6615.7 2.8740 0.0475 3.4053
6617.3 3.3804 0.1461 3.5673
6618.8 3.7478 0.1383 3.9815
6620.4 3.5603 0.0787 3.9937
6621.9 3.3990 0.0579 3.6089
6623.4 2.4850 0.0190 3.2781
6625.0 2.4954 0.0143 3.3805
6626.5 2.6098 0.0638 3.5895
6628.0 3.0546 0.0696 4.1687
6629.6 3.7849 0.0732 4.3185
6631.1 3.3595 0.0971 3.5045
6632.7 2.9809 0.1038 3.9122
6634.2 2.8241 0.1171 3.2359
6635.8 2.5403 0.0660 2.8983
6637.3 3.1660 0.0913 2.8073
6638.9 3.0879 0.0735 2.8626
6640.4 3.0527 0.0947 2.9246
6641.9 2.6712 0.1030 1.9522
6643.5 3.5211 0.0643 2.9839
6645.0 3.0275 0.0549 2.9975
6646.6 2.4413 0.0663 2.5907
6648.1 2.4614 0.0829 2.0352
6649.7 2.8233 0.0536 2.4184
6651.2 2.6153 0.0879 2.4691
6652.8 2.3876 0.0707 2.5378
6654.3 2.1700 0.1061 2.5607
6655.9 2.3805 0.0784 2.1179
6657.4 2.2971 0.0498 1.7981
6659.0 1.6906 0.0059 1.8459
6660.5 1.4505 0.0650 2.3134
6662.0 2.8607 0.0710 2.5843
6663.6 2.3469 0.1161 2.7529
6665.1 2.7611 0.0839 2.7638
6666.7 2.3836 0.0472 2.1338
6668.3 3.1974 0.0499 1.9542
6669.8 1.9887 0.0584 2.0885
6671.4 2.4485 0.0869 2.1555
6672.9 2.8875 0.0615 1.8197
6674.5 3.1080 0.0518 2.1511
6676.0 2.1649 0.0789 2.3605
6677.6 2.2252 0.1116 2.0859
6679.1 3.2033 0.0707 2.3079
6680.7 2.2211 0.0724 2.2085
6682.2 1.5055 0.0135 2.0530
6683.8 2.1644 0.0926 2.4541
6685.3 2.9327 0.0565 2.2819
6686.9 1.8229 0.0545 2.2612
6688.5 2.2745 0.0551 2.2689
6690.0 2.2002 0.0455 2.0390
6691.6 1.8211 0.0703 1.2701
6693.1 1.8843 0.1151 2.0431
6694.7 2.0342 0.0452 1.7292
6696.2 1.6429 0.0477 2.2837
6697.8 2.2196 0.0604 2.2571
6699.4 2.9842 0.0551 2.3109
6700.9 2.1809 0.0354 2.1355
6702.5 1.8354 0.0597 1.8083
6704.0 2.1411 0.0568 2.0229
6705.6 2.0649 0.0853 1.9260
6707.1 2.3868 0.0762 2.1213
6708.7 2.7452 0.0712 2.4121
6710.3 2.5355 0.0937 2.4313
6711.8 1.8948 0.0872 2.0077
6713.4 1.9246 0.0327 1.5865
6715.0 2.1515 0.0206 1.8340
6716.5 2.5259 0.0500 2.1024
6718.1 2.7077 0.0494 1.8176
